01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,personality
66,cf,e9,d9,b4,bd,3d,87,57,ff,4d,31,c0,89,32,b1,e8,71,aa,00,64,76,63,c7,38,94,0f,71,6d,bf,62,c1,d4,c9,7c,11,ea,66,b8,b5,eb,ed,e2,8b,50,17,4a,85,ff,d0,ed,52,e4,14,da,25,b2,8e,logical
4c,92,31,3f,39,26,b6,fb,46,f6,e6,83,5d,a5,85,ce,07,98,1f,b1,50,9e,0f,3d,22,60,20,bb,69,b5,e1,b1,aa,65,b7,7c,9f,dd,c9,81,52,fb,df,93,8e,54,98,ea,00,06,d4,ac,12,b2,05,0e,fc,6b,reckless
0d,20,ce,2e,ed,9b,f6,bf,ba,42,83,bd,ed,e3,10,4c,83,de,f2,36,0e,ed,e3,0a,a1,43,22,b6,c1,26,54,7e,37,67,e8,94,8f,8a,c0,e4,0e,ab,59,b4,81,b4,50,a3,9d,10,0f,fb,4a,f6,8e,71,ed,eb,laid back
8e,b3,e5,d6,d6,14,94,cf,8c,93,9a,ab,37,e0,8b,f1,25,f6,db,aa,b1,39,e6,0c,5c,06,5f,1d,d9,7e,5e,58,52,80,24,ad,aa,f3,db,89,87,46,3f,90,71,d7,82,ed,67,1b,44,74,0a,6f,73,2e,4b,fd,light
c3,c9,cc,f3,df,8c,5a,32,3f,41,44,70,29,73,e7,87,74,9e,26,40,0a,40,4e,2e,c2,ca,c7,2a,00,1f,e2,bb,5a,db,e2,ed,58,d7,1b,9e,4d,b2,65,2a,65,eb,6f,b8,a1,65,ce,a7,3e,5a,86,df,15,36,normal
26,29,af,3b,60,cc,d9,58,13,4f,93,0a,11,a1,fd,7f,ed,61,f2,39,39,df,1c,89,55,b7,c7,a6,f9,a0,2a,14,c6,cb,14,f9,6b,a2,b0,a7,0f,95,d6,92,53,fd,9c,cf,7a,e4,1b,44,cb,b3,ae,f6,a3,4e,show-off
a0,e2,12,d0,7e,7f,f1,24,4a,76,7d,95,6b,08,73,eb,97,25,78,26,ee,ab,90,11,22,37,00,06,fd,2a,c6,1a,92,30,2b,0f,07,9c,43,38,b4,59,58,b7,40,12,95,40,56,a6,14,9c,de,15,30,13,d8,11,show-off
4f,d7,29,0b,5c,11,7b,42,db,f3,d8,a5,fc,cf,3b,5b,8e,fb,e6,fd,da,37,d6,a6,7f,39,88,34,8b,51,64,8d,5f,40,90,b3,77,e5,7e,c5,3a,7a,5d,a9,b6,0d,94,0b,6e,d4,d7,81,9a,87,11,1d,a7,64,flashy
5f,8a,65,f4,6a,9f,d1,f4,51,35,ba,8f,ec,2b,bb,60,f0,f9,e5,3f,6c,86,0b,a1,57,f8,09,b2,81,12,c8,e3,32,37,d4,8d,08,63,4c,e4,e9,e3,4d,3f,76,1b,d1,1d,20,8b,c8,21,a6,5b,2e,9c,f6,24,cool
ac,d2,b2,62,ab,15,3e,a2,ee,65,e2,67,6e,94,d1,4e,26,3b,ec,a6,2a,93,6d,bc,17,f9,07,77,d1,67,8c,a8,49,17,b8,7e,af,52,62,bf,99,37,cb,6b,c3,28,60,36,e1,b3,66,9d,90,b9,8e,e4,10,95,show-off
92,ed,0a,46,9f,3c,72,8f,49,41,8a,42,7d,4f,98,33,f1,13,33,21,6b,fa,7d,da,2b,23,e2,61,57,9e,26,fd,1c,7c,4c,10,ec,58,aa,76,4f,b5,bf,13,a6,e6,e5,b3,c9,c4,94,05,bb,b8,36,4d,0a,a0,tricky
c7,3a,5a,71,f9,04,e3,6f,ce,4e,3a,4c,03,5b,83,81,bd,4b,17,70,5b,b5,59,fd,75,d1,99,29,9e,d8,1d,3b,e1,94,e7,e4,7d,07,56,73,05,1b,e1,df,ec,71,da,d3,6a,57,b0,40,48,8b,62,7d,d7,b2,show-off
f1,21,9d,f2,9f,ed,25,ec,e0,b4,eb,73,46,55,3f,f3,19,f1,df,4f,e2,fd,f0,f1,4b,e5,32,6f,1d,d6,d3,44,ca,0f,f0,b0,ad,68,67,83,97,7e,30,6e,12,f5,3d,ca,bc,be,b7,e2,0e,87,90,ec,9d,2d,light
e8,f5,31,9e,b9,e7,9f,9b,11,21,b3,23,6a,c2,d3,76,32,20,16,7e,f4,98,c4,84,bb,5b,69,16,29,47,19,1e,63,3e,e8,b0,f3,10,64,d7,4b,0a,00,57,23,19,97,75,66,cd,08,b0,4a,59,11,15,1b,9a,reckless
8d,27,1e,db,b1,25,36,df,82,f5,40,05,4e,d7,cc,b6,03,2e,93,d2,78,e3,f7,38,67,60,8a,fb,dc,c8,f0,66,70,17,a9,08,dc,e3,9c,34,05,b2,57,2f,be,d5,d9,bf,d9,52,90,28,a9,f9,60,9c,e1,a2,show-off
5d,ce,e4,bf,8d,12,62,02,62,32,db,aa,c3,10,f2,54,03,41,8b,a6,43,10,5b,30,3e,79,19,fa,14,6c,d4,bb,96,e6,e4,f7,fc,78,38,9f,d9,89,25,4b,ed,64,b5,5a,c9,b7,21,9a,c9,ee,13,35,30,ed,show-off
f4,a4,ac,5b,cb,ef,82,68,74,fd,23,09,d8,bc,1e,f6,2e,f4,ea,42,f6,cf,d2,88,0a,b9,a7,61,18,ef,a9,74,dd,39,8a,9d,f2,ae,f8,5f,f2,e6,a9,a6,0a,e3,d2,89,a3,fb,5b,a7,6a,ca,12,9a,b6,a3,show-off
c4,f9,c0,3c,39,cf,a9,d4,61,5c,cd,5b,0e,71,8e,c6,6c,fb,c2,2f,ec,1c,f1,95,55,e3,82,f4,12,18,ba,53,b7,93,48,a4,21,4c,b9,a3,59,e9,05,91,d1,7a,28,ef,44,b3,94,d0,dc,c0,81,b8,ff,c4,normal
88,c0,88,5f,00,0e,fe,50,0d,50,c1,d9,a4,63,96,d1,c5,05,7c,62,43,71,15,d1,23,2d,56,64,b9,30,76,7a,14,ef,cd,94,bb,ff,84,b6,c1,12,a1,82,04,f8,d2,ed,68,0b,5e,4b,76,c5,56,c4,b0,72,cautious
a6,7b,2d,7b,f4,a8,6c,27,1d,c2,ce,85,5a,18,d8,af,3b,9b,fa,e6,e3,21,4f,f1,7a,48,54,2c,84,9d,d2,17,0a,2e,db,24,cb,86,5b,37,15,6c,ed,0e,71,fe,9c,64,5a,75,bd,ed,fd,a5,73,ae,14,2a,normal
4c,9e,70,00,23,7f,0b,eb,07,81,f3,57,d3,97,9a,40,90,b0,7b,23,3a,42,24,77,ae,7b,54,05,17,a1,a8,7d,c0,ba,40,6f,4b,3e,24,12,5a,32,8d,96,e9,f9,57,72,9b,17,d2,34,9e,65,d0,43,7b,d3,cool
d8,49,ec,cf,94,02,f9,e9,9e,68,0e,62,76,d5,c2,9a,1f,a9,95,47,f4,ed,8f,c6,e5,6f,b4,f7,b3,10,2b,40,45,e0,cc,7f,97,85,51,d7,1c,3e,cd,40,09,72,f7,32,00,3c,bf,94,54,95,7c,a8,5a,be,cautious
fe,d4,ae,d4,01,2b,1b,b5,a0,a7,9e,da,ae,2e,38,37,3e,0d,a8,cc,4b,51,fe,0c,c2,9d,28,42,4e,22,59,08,03,a1,72,54,be,1f,32,c1,32,8b,f8,44,8b,6f,52,5a,51,a4,6c,0e,61,ea,58,77,0a,7e,laid back
ac,a2,2e,0a,d4,7f,92,4f,d2,f6,5f,e8,8e,4f,09,8f,4a,ba,0c,98,4a,ed,00,08,24,e1,1b,0e,27,e7,dc,11,b3,a4,44,27,5b,2e,a9,f5,77,a4,f8,a7,9b,fd,3c,63,09,cf,f1,5e,c2,74,aa,d4,b7,8b,show-off
98,7e,30,fe,c3,e1,39,00,70,d7,d0,ff,f5,ef,d8,79,b0,bc,e1,36,80,aa,c2,92,76,b4,95,f5,1e,8c,bb,e6,18,b7,3d,f7,b6,ca,69,88,b6,f1,6c,06,c8,33,fd,b6,2c,5f,03,1d,9a,75,66,94,dd,fc,quick
ae,cb,5f,52,1a,60,4a,df,18,a9,85,cf,7c,44,72,ef,20,b2,38,46,38,23,95,87,84,b9,ac,98,98,4b,1b,b9,75,09,33,0f,0d,64,39,3c,ab,23,fd,1a,ba,a3,c3,ec,09,76,db,2b,6b,9c,88,1e,ba,40,show-off
03,cd,af,cd,b2,1f,f0,ee,ec,86,ff,57,d7,91,6f,b7,92,09,32,fa,b7,c3,4b,84,ac,57,c7,20,68,b1,ea,09,d7,30,3c,78,53,2e,58,d2,f2,b9,8d,89,9c,cb,5a,ab,52,77,e0,b3,aa,b6,0e,b5,28,01,flashy
88,8b,58,92,f8,a3,c5,1c,55,99,1c,b0,38,46,ea,02,77,8e,8e,1e,ee,52,23,43,59,7d,15,6f,e5,86,4e,31,e7,76,cb,85,03,ef,eb,18,ab,60,07,47,b0,3a,ef,45,be,97,19,89,32,fa,2b,ef,9e,98,cautious
e2,7e,71,93,c2,c2,1a,88,5c,2c,f3,65,c2,72,2d,e9,58,18,da,36,98,08,2d,b2,c3,1a,71,0b,92,2f,a7,c8,af,9f,dd,28,c3,9d,19,9f,86,8a,ac,34,3d,50,10,e3,fd,8e,42,9c,09,fe,70,bc,a7,c5,light
8d,54,e3,e1,26,7d,5b,7c,6b,3a,05,3e,c6,ad,a1,a5,76,0e,f0,39,24,05,0c,3e,1f,d1,db,b3,8c,c2,2c,95,89,78,04,21,c2,85,47,33,9a,85,1f,59,82,32,e9,ab,84,cc,50,b1,b6,8b,b4,c1,30,9c,normal
a3,a2,3e,b3,40,f3,ed,93,9f,16,14,69,0a,5f,d8,dc,52,a1,75,e7,6f,1d,b3,84,5a,1c,4d,1d,2c,97,80,d2,c5,d8,5a,1b,84,bf,5b,36,4a,77,f5,7c,fb,38,e7,62,33,2e,40,49,db,56,21,ab,cf,da,show-off
0b,7b,62,b3,c9,a7,d6,f6,47,8c,7d,ac,a5,e2,ee,2d,84,d0,80,4d,37,a4,5f,6c,c3,23,fa,30,1b,fa,50,4c,05,df,9c,00,7d,ff,67,e3,bd,51,79,92,c2,01,34,dd,e4,33,98,4f,e4,fa,5d,3a,b8,f4,laid back
16,35,21,8c,7b,37,40,94,24,a7,76,0a,dd,75,67,40,65,10,5d,af,24,fb,64,2c,0d,58,04,40,1c,4f,b4,2e,87,31,d8,9f,ab,a5,12,ba,9f,0b,a6,8d,31,8d,a3,c5,ae,b6,49,04,b3,f4,9a,a7,51,f0,light
e8,e2,8f,0a,9b,66,68,f0,ed,72,04,9d,f3,4e,cc,98,4c,22,16,61,77,92,78,aa,18,1e,1a,68,ae,f4,d6,72,f9,6f,94,8e,66,a2,62,3e,20,bf,c7,ff,15,d5,33,a0,39,f4,7c,91,8b,01,d3,cd,a9,b7,normal
50,4e,62,72,79,3e,6c,1b,61,e1,85,e9,dc,c4,4b,dd,1f,1c,03,03,26,b6,fd,69,f1,9d,fb,84,36,93,57,4b,90,a3,5e,a9,80,4d,ad,72,a9,35,cf,b8,02,d4,e8,ff,ca,a0,6c,76,bc,9d,0a,fb,34,47,enthusiastic
d1,aa,12,be,e8,c2,59,70,1e,cd,33,aa,8d,b3,61,06,45,1c,79,d2,82,00,01,28,52,b7,98,2a,02,52,2d,11,54,78,9d,52,f6,03,c9,f0,6c,bd,3d,ec,c7,86,d9,30,9b,5d,6d,eb,2f,ea,c8,1c,46,7b,show-off
54,30,f3,4d,5b,c2,50,25,41,a2,70,6f,75,53,a2,88,d0,8c,24,23,79,d3,2e,0d,28,e8,2e,e6,fc,3c,90,20,93,14,4e,d1,58,df,2f,4a,b0,9f,ef,26,0c,28,bc,71,c8,15,e0,78,24,28,12,55,26,be,light
3b,51,3f,cc,ce,5c,49,32,a5,a1,41,41,22,cc,2c,8c,bf,b7,df,d9,02,f4,af,e7,a5,89,d5,33,1e,95,73,b4,e6,6a,48,fb,d8,c0,1a,10,88,7b,e1,7a,e9,80,1b,80,b7,ab,46,e5,89,e9,49,b0,c0,88,cautious
e6,fe,8d,df,c9,e2,e5,54,0e,37,06,cf,3e,32,83,e8,fc,2d,18,7a,18,d5,c2,1e,fe,dc,46,1f,92,ab,b7,c8,70,cb,15,99,63,a4,a1,fd,98,fd,3c,32,3b,82,0c,48,3c,b6,c4,44,c4,2c,ea,ef,a7,54,show-off
3f,53,01,3a,79,4c,06,33,47,62,b8,cd,49,43,ab,3e,1b,d0,e6,5e,76,87,12,3c,9d,e2,b8,75,70,8f,51,40,e3,00,42,d2,63,f9,3e,b5,71,3f,99,36,75,cc,4f,7c,71,79,6f,a5,20,31,58,23,7b,54,laid back
42,77,d2,5a,23,82,09,c1,23,e6,33,7c,67,08,9b,ca,83,88,48,77,06,7e,5e,c4,9d,8c,df,14,c6,a8,f5,b6,73,d9,25,55,f2,06,5e,35,86,f3,9c,98,29,82,97,af,b9,57,77,6d,2d,d4,44,91,1b,9f,light
8d,5c,53,c3,51,31,4d,60,1a,40,49,9c,6f,21,52,7c,81,bb,ca,26,a4,dc,68,68,26,3b,ed,72,4e,fb,c4,5a,4f,f2,bd,39,d4,36,11,9c,8e,73,b6,bd,d3,a3,11,4e,be,65,8b,ed,16,04,49,ed,92,4c,normal
16,d9,6f,df,b8,f9,9e,10,4b,06,5d,a5,8d,78,60,cb,96,57,85,db,2c,df,40,4d,24,48,d8,b4,4a,83,ea,f2,91,00,1d,5d,e3,71,6f,33,f4,7f,79,fb,a2,05,70,f0,99,87,18,47,08,08,25,c5,5b,73,reckless
e6,09,56,f0,57,53,58,f8,29,7d,3c,56,41,5b,f0,02,f9,3b,d4,7e,85,ba,94,84,c1,0d,a5,22,98,a6,8f,4c,78,a4,43,88,0f,5d,28,c3,2e,8c,f1,12,79,c1,5e,71,00,b5,61,e3,b5,e6,e0,ee,d5,70,cool
8e,06,e8,77,26,96,eb,95,27,f4,ad,15,08,76,b7,f4,5d,97,ad,9b,1e,0a,48,34,84,7c,6c,9a,7d,9e,8b,18,34,cf,81,6c,06,98,fe,d9,e0,e4,26,df,16,0d,e5,a1,dc,e4,ea,31,63,20,9f,41,af,7f,show-off
e9,7f,87,9a,b8,0c,38,33,73,74,6b,25,81,b7,7d,a3,49,b6,54,67,dc,3b,b2,73,99,e4,fa,b6,c0,3d,f0,7d,0c,54,f8,9a,ff,98,26,cf,ed,cc,d3,16,47,1f,9a,35,a5,86,0d,ae,d7,33,7b,b5,6e,25,show-off
f3,69,23,7a,af,ef,24,dd,24,ac,9f,5d,bb,5d,8f,8e,80,7b,89,35,f4,ca,2f,ef,8d,96,9c,2c,6e,4f,d0,ca,f2,55,93,32,ef,60,5d,f5,5d,26,af,49,ba,d2,19,49,a3,47,d2,30,2d,9a,77,20,5f,19,enthusiastic
77,54,58,09,08,15,2c,f6,f4,88,f9,5f,c0,0d,33,da,2a,79,8b,99,ef,db,ff,1b,07,eb,9f,02,0c,9e,bd,e2,77,e9,5d,59,35,09,2c,2d,97,84,fe,b1,cb,59,71,23,e3,8d,00,62,e9,d8,12,a0,be,85,show-off
1d,d6,58,e1,31,7e,3f,49,18,6c,65,03,8e,b2,e0,10,9a,02,d6,d6,9f,d4,0f,7f,52,9d,13,f5,a0,cb,b9,56,3e,77,c7,97,4a,e2,e3,0f,89,61,d0,c7,4b,eb,7b,f4,86,59,68,3e,7b,8b,bf,f0,40,79,show-off
6e,b2,4f,59,1b,5d,16,86,96,7a,7d,b3,3e,88,76,95,18,56,1f,82,d4,9b,8d,ec,aa,55,e0,de,ea,60,b7,37,44,ff,c2,27,7a,4e,53,c2,25,24,dd,c5,16,b0,21,71,c0,eb,98,6f,b1,cd,2b,52,c3,5f,light
81,03,a5,5e,39,13,96,7b,2e,16,e4,cd,89,b9,72,d6,d7,d8,ad,40,ef,a1,96,01,33,79,79,40,17,6a,d4,b1,42,67,04,d9,43,9a,c4,7a,18,8d,e4,14,02,4b,9d,cc,e0,64,96,91,77,5f,5f,29,3d,fe,cautious
ba,64,67,0c,04,67,c8,27,af,ea,dd,fd,c6,07,7e,5a,dc,dc,ba,6f,b7,9d,ef,83,57,8a,e7,58,52,d2,e9,0b,b9,ba,bf,81,d0,ab,0b,c4,49,d3,bf,cd,0e,aa,0e,7f,f1,0f,86,ac,8c,51,1c,c5,86,a1,laid back
fb,fe,c7,03,5b,0e,8b,cd,66,6c,35,b8,5c,70,40,20,92,2f,12,8b,09,ff,7a,84,6d,09,2e,b8,99,a7,91,43,07,91,22,3a,62,e0,6f,1d,d3,7e,7c,30,95,09,23,ba,c7,77,23,06,be,fc,6c,65,bd,aa,light
d6,f7,01,cb,f7,76,f6,cd,3a,15,ed,34,2f,10,02,15,0e,da,a4,81,bb,f4,53,69,bc,ed,44,db,32,7c,95,16,97,18,3d,03,50,46,2d,51,b3,35,d7,79,64,83,70,f4,01,2e,f3,e7,fd,3d,b6,31,13,31,light
ed,9a,ca,75,44,79,55,af,35,41,45,91,18,ac,8b,f2,33,38,85,fa,e2,dc,bd,97,3f,00,b3,52,35,4c,ce,7a,63,10,9a,f4,56,4c,b0,13,cb,33,0c,c7,6b,38,6d,ef,9c,37,e3,8d,72,32,49,3d,c1,11,reckless
66,5b,7b,80,12,fd,95,10,61,f5,1d,c4,60,89,c0,3e,02,55,90,7d,0c,9f,b1,a7,34,03,91,3b,77,18,94,cf,c0,66,6c,e5,20,fd,71,fd,0d,b0,8e,5d,ff,5a,7f,38,60,3d,ba,46,07,34,31,78,98,30,enthusiastic
9e,32,17,50,e1,77,b6,9a,18,23,9b,71,25,d1,b7,b5,21,94,5f,c2,11,bc,3f,0a,3e,ae,ec,01,90,f7,d3,79,55,80,59,f2,2d,e8,52,99,e2,ab,97,47,2d,74,a4,cb,9c,3a,7e,72,3f,7b,77,3f,32,1f,cool
eb,b6,72,57,d8,d7,ef,36,40,5c,18,92,9e,e6,c8,e7,70,6e,71,75,4b,c6,6a,39,9d,2c,bd,f4,43,dd,76,b9,81,66,5f,90,46,c7,e9,0f,b0,1f,22,cf,5e,c0,ea,a1,5a,70,72,a5,6b,02,4a,3e,e7,98,reckless
d3,e7,63,a6,6c,2c,f2,cd,cd,af,c2,67,1a,8e,3d,e0,e5,26,94,4d,06,d6,5c,da,f6,3c,98,f8,9d,8a,76,d1,46,5f,4e,47,ce,8c,71,e0,66,a4,5e,ec,f8,ca,d6,55,b6,a2,1e,5d,27,8b,69,8e,f3,10,normal
31,e1,d1,cc,1c,09,60,12,8e,0b,d1,2e,b6,26,3d,65,c4,35,6f,0a,a8,5c,91,13,e4,4d,dc,6e,fd,40,56,f2,a6,a3,2f,bd,3f,4d,bf,f2,70,5b,ac,e0,1d,e6,60,ae,a7,e2,1d,f4,30,b3,44,2e,41,47,versatile
fb,86,cf,a0,07,33,4b,bc,49,a4,28,85,76,1d,ff,0b,32,b6,0b,d0,7a,58,65,87,93,81,fc,51,44,35,13,35,bb,c5,0a,4b,cd,f7,85,57,0c,b9,6c,1b,66,5d,47,73,84,9a,28,2a,eb,db,7a,d0,bf,40,laid back
55,c5,8d,54,d6,15,6d,bc,0d,d1,47,42,0f,e1,22,92,7c,89,cf,a9,b5,df,d0,18,10,c1,8b,3c,a3,90,7d,36,84,d9,a1,18,0e,c6,50,ed,9f,41,2a,be,60,35,e1,26,e6,fb,ad,f4,90,3f,81,b5,94,cc,normal
b0,71,a1,6b,15,20,57,37,fe,7f,e4,d5,7a,eb,91,27,47,14,d6,9d,6a,4f,75,63,45,3f,5f,22,4e,72,b3,04,83,2a,59,ff,4b,96,0f,8a,47,24,1d,7c,76,f4,b6,07,de,68,ef,b2,e9,29,0c,b7,3f,82,laid back
16,84,99,7f,11,aa,7a,f3,f8,f0,e7,2e,03,65,6e,e8,d1,81,17,08,b8,d3,4f,57,19,4c,e4,79,ef,f1,64,d3,57,77,4b,b2,81,72,1d,ed,e7,ed,7d,d0,1c,2e,fa,40,48,7f,05,11,00,c1,a6,5f,24,13,versatile
ba,5e,16,b9,c6,f7,3b,0f,4e,59,6c,44,06,14,37,55,46,9f,c7,a3,4f,2f,4d,aa,db,2a,e5,2f,c7,0a,39,e3,c2,fc,db,67,7e,62,13,c2,e6,2e,c9,bb,0f,e1,b0,ad,81,cb,07,45,c1,eb,7c,0d,34,26,normal
62,19,9a,a6,fe,1b,5d,70,98,56,60,74,1c,ac,ed,ea,0e,e7,42,06,9b,2c,9b,99,b5,52,b3,fe,92,d7,15,a4,b8,19,f6,ff,2e,85,c9,32,d5,66,17,8f,e5,60,dc,03,34,54,fc,2e,1a,d9,60,0c,4d,a3,reckless
7b,93,bf,b5,2d,c1,e5,4b,fc,e6,bc,75,4d,f4,e3,eb,30,3b,2e,ce,00,87,a9,a2,70,83,9f,53,79,ec,2b,ef,06,0b,62,d4,1a,35,fe,c8,92,ea,8e,07,59,40,5b,33,4d,ea,6f,04,6c,d3,30,10,5d,a2,cool
11,df,5c,6d,66,df,ea,70,11,e7,e6,7b,03,64,69,44,c7,82,fb,40,7a,b3,5b,02,78,bb,ff,e6,5e,ce,a5,15,bd,38,1d,81,29,45,4b,b4,e8,a1,d5,11,cd,61,64,07,8a,c1,0d,a9,23,51,06,a1,70,4b,show-off
c3,29,04,15,35,54,d0,4b,38,90,57,a8,29,83,23,dc,14,5d,17,31,51,c3,b7,5e,d4,1f,4a,8e,f9,9c,16,59,ba,8c,e4,92,3f,35,26,be,3d,a6,cc,aa,71,7a,64,b2,2b,b4,d2,3e,bd,10,9f,59,3e,92,show-off
a8,5f,fb,7b,59,03,86,f7,ee,9c,ff,c9,13,b5,4a,03,f9,08,e5,9e,f9,a0,3d,65,8b,4b,97,59,0a,61,8b,36,03,4d,10,ca,58,4a,36,7c,6e,06,ca,3b,77,3d,89,25,e6,98,59,99,5a,de,4a,d4,e0,6f,normal
de,88,a0,89,11,d2,c3,19,b2,88,ae,21,c7,dc,04,94,78,2b,14,f5,60,59,57,44,30,fb,72,3e,03,6e,d1,c4,ee,09,21,1f,5a,d1,5e,69,57,98,db,27,84,33,e9,bb,03,1d,5d,32,e4,14,77,41,ad,55,cool
c1,c1,f3,2b,86,4e,27,71,07,cf,a2,18,54,34,69,05,92,0c,0c,aa,bb,57,c5,dd,62,32,b4,bc,a5,d9,68,60,04,b8,fd,25,c9,f0,3d,a0,e3,2a,a3,e3,10,76,3e,0a,54,4b,58,ea,26,6f,2b,79,b4,bb,show-off
d7,45,e3,7a,0f,38,1d,eb,84,cd,1c,f1,53,ef,02,f7,93,58,18,57,1e,a1,3b,db,59,e8,90,ef,b9,c7,fe,a1,e4,6f,d8,0c,cd,df,0d,05,56,df,de,a5,b5,6e,33,3d,c9,cf,ce,d0,7b,0d,22,b4,07,9e,show-off
eb,e9,1c,ad,ef,a0,1f,49,ac,99,db,57,21,a7,c4,f6,48,82,8e,13,b1,0a,f6,9b,1f,5d,6a,a6,a5,38,d8,55,ba,44,54,43,7c,80,d9,e9,d9,d4,22,af,79,49,00,d5,ce,3a,47,cc,76,b6,24,7a,70,3b,quick
80,ca,6a,a4,9e,ba,4e,29,8d,2a,51,d6,e3,22,7e,d1,e5,3e,ba,85,2e,91,d0,28,49,9c,0b,1a,39,9a,5a,9c,4a,2e,85,bd,9f,76,a6,dd,94,95,43,6e,ce,af,7d,e2,e2,e7,db,df,f6,34,d3,a4,c4,c9,normal
a6,16,82,d9,0e,d8,5e,a3,6b,8c,44,27,f2,f7,60,50,c0,7d,17,f8,39,ad,c7,e5,87,d4,55,f6,5a,06,0c,4a,a3,f2,d6,1e,fe,fb,81,d2,79,85,bd,16,ad,49,bd,c8,0e,22,17,b0,59,cd,d3,79,f1,0b,show-off
01,d8,69,84,88,20,e7,80,af,8d,9a,15,ce,6a,ba,31,d3,f2,f8,87,27,9e,b0,e0,7f,85,31,51,92,ff,f3,c9,d2,5f,81,3b,7c,b8,42,ea,d6,e1,c4,fa,9b,96,00,03,d7,b2,82,04,b3,57,5b,fa,11,fb,normal
87,4f,86,de,ea,4b,14,0c,dc,aa,3c,11,95,d1,25,6e,1f,33,cb,d6,29,c3,68,6b,2d,d1,03,e6,3b,91,e6,9e,57,95,39,51,3e,be,a3,35,9e,de,20,f4,81,31,bb,79,a4,dc,44,a6,48,33,5a,a2,43,62,show-off
c0,8c,f0,19,e0,b8,3c,f1,8f,ae,b0,78,ee,0d,94,0e,51,3a,d0,94,cc,72,64,e4,27,41,bb,47,57,82,74,c5,96,5f,b4,d8,ae,e5,a2,30,89,7b,49,f3,1d,68,73,b3,c0,56,23,d8,7c,e1,54,0e,2d,e7,cool
01,dd,c7,ab,7e,63,76,8a,2e,49,86,8d,cd,1e,91,a5,80,fe,1f,e3,07,97,64,f9,63,40,a6,10,6a,0d,53,52,60,2a,ce,b1,b1,59,a9,a1,b9,13,82,cc,03,c5,0a,fd,da,0c,a7,38,e4,71,2b,fb,cf,f8,cool
c3,8a,26,18,8f,07,b0,10,cc,6f,7f,26,4b,72,62,70,1d,53,11,71,ef,e3,de,62,e4,32,6c,52,22,23,8e,76,5a,db,8a,9b,41,5b,8e,27,2b,99,83,93,2a,cf,17,15,7b,98,9d,d0,21,d6,15,d6,35,21,show-off
b9,0b,5d,bf,c5,05,b8,e0,9a,10,14,56,2c,e6,ea,f7,c4,e5,6b,f7,48,9d,f0,66,39,06,f2,51,b8,ea,66,05,4f,dd,24,7b,fb,6e,ac,c5,bc,2e,04,8c,c8,45,4b,2c,30,16,44,8e,8a,87,57,f8,8d,da,tricky
35,57,13,a5,f8,36,2d,16,3e,90,ff,04,70,61,96,54,e6,1f,c5,b7,85,b6,b3,31,3f,03,cb,72,9f,02,94,4d,9d,f2,c2,dc,c3,40,20,d3,ec,73,a5,7c,41,4f,21,e6,82,e4,c6,6e,17,ea,b5,16,d5,51,versatile
34,54,2b,ad,ef,d3,62,66,87,60,81,cf,25,ab,ff,11,b5,c4,b2,1f,7a,16,5a,2f,db,11,28,d0,62,15,60,15,68,86,cc,84,1a,a3,b7,fe,54,b3,a8,c3,1e,8c,5c,12,c7,42,7a,ce,6c,aa,24,a2,eb,0d,laid back
d6,a3,f4,32,bc,ea,66,ea,2e,9d,23,7d,d5,71,d7,0b,61,c6,8e,79,93,cb,2b,d4,d7,6c,9c,31,3b,64,1c,dc,22,34,b2,5b,64,ce,e5,39,d9,07,d9,47,bc,c6,d3,7c,7e,b9,4b,ae,e9,2e,db,e3,d1,59,show-off
7a,e6,35,d2,78,37,3c,fa,fc,e5,d5,20,ab,5e,b6,90,df,0f,da,59,0d,99,1c,a2,e2,c4,53,a0,2c,5c,65,6e,58,fe,8b,21,e3,cf,87,a5,a6,c4,65,21,df,46,05,c7,7a,24,00,f4,5f,98,42,5b,b3,8f,tricky
e9,5c,da,00,c7,38,e7,70,b8,e5,30,24,6d,b7,86,fb,ea,01,ea,4d,74,ac,50,ab,e3,15,49,56,bf,9b,73,34,dd,9b,5e,e2,68,f4,a8,69,2c,79,80,7f,31,0b,bf,9e,00,7f,e1,c4,55,0c,fd,73,73,a1,versatile
0f,3d,91,11,22,c0,0f,b3,7f,e6,47,48,04,0f,13,1e,bc,e2,61,a2,48,0e,df,3f,15,27,6c,b6,40,1e,60,58,33,ed,45,5a,d8,ff,ea,d9,3b,72,b9,53,23,e4,57,60,00,79,80,df,f9,a1,75,dc,4f,df,laid back
84,fe,c1,b7,b2,98,76,b8,4b,2a,ad,f2,e8,ed,cc,14,57,6c,5d,b2,e3,24,60,3e,9f,90,42,e4,f1,00,fc,cf,c3,a0,3f,02,37,40,87,2c,67,be,2b,e1,87,2c,12,eb,50,ac,d0,54,90,5c,23,fe,82,3a,reckless
f1,ad,9b,ca,f4,a4,5a,38,d9,7e,71,1b,46,f6,2d,f6,bd,dd,37,c4,b7,ad,f3,b8,f8,cc,5f,b1,84,5f,35,d5,a1,1c,71,08,ea,4c,84,65,81,8b,18,99,95,6a,5d,86,89,eb,a5,7f,40,db,9a,13,ed,52,laid back
